text
"Brooklyn, Carroll Gardens-Cobble Hill-Gowanus-Red Hook: Drop-off site at Christ Church Community Compost (326 Clinton Street). Open Sunday and Wednesday (Start Time: Sunday 9:00 AM Wednesday 7:00 PM - End Time:  Sunday 10:00 AM, Wednesday 8:00 PM). Note: No additional notes."
"Manhattan, Midtown South-Flatiron-Union Square: Drop-off site at Madison Square Park Food Scrap Drop-off (Madison Avenue & E 25 Street). Open Wednesday (Start Time: 8:00 AM - End Time:  1:00 PM). Note: No additional notes."
"Manhattan, West Village: Drop-off site at Hudson River Park Pier 46 at Charles St (Pier 46 at Charles St). Open Every day (Start Time: 7:00 AM - End Time:  7:00 PM). Note: No additional notes."
"Manhattan, East Village: Drop-off site at Tompkins Square Greenmarket (E 7th St & Avenue A, New York, NY 10009). Open Sunday (Start Time: 8:00 AM - End Time:  5:00 PM). Note: No additional notes."
"Bronx, Concourse-Concourse Village: Drop-off site at New Roots Community Farm (670 Grand Concourse, The Bronx, NY 10451). Open Friday (Start Time: 8:00 AM - End Time:  12:00 PM). Note: No meat, bones, or dairy"
"Manhattan, East Village: Drop-off site at *LAST DAY DECEMBER 4* 1st Ave and 1st St (First Avenue between Houston and First Street (West Side)). Open Monday (Start Time: 9:00 AM - End Time:  2:00 PM). Note: No additional notes."
"Queens, Bellerose: Drop-off site at Queens County Farm Museum (73-50 Little Neck Parkway, Queens, NY 11004). Open Every day (Check Calendar of Events at queensfarm.org for dates when admission is charged* (and compost site is not accessible without a ticket). (Start Time: 10:00 AM - End Time:  4:00 PM). Note: *Farm-wide admission is charged for weekend events on 10-12 days each calendar year. Also, stop by the Farm Store to find a map for the location of tumblers for drop-off"
"Manhattan, Upper East Side-Carnegie Hill: Drop-off site at East 96th Street Food Scrap Drop-off (96th St & Lexington Ave). Open Friday (Start Time: 7:30 AM - End Time:  11:30 AM). Note: No meat, bones, or dairy"
"Brooklyn, Windsor Terrace-South Slope: Drop-off site at Brooklyn Hope Church (120 16th Street, Brooklyn, New York 11215). Open Sunday (Start Time: 12:00 PM - End Time:  2:00 PM). Note: Accepts meat, bones, and dairy"
"Queens, Long Island City-Hunters Point: Drop-off site at The Connected Chef (49-09 5th Street, Queens, NY 11101). Open Friday and Saturday (Start Time: Friday 8:30 AM, Saturday 9:00 AM - End Time:  Friday 3:30 PM, Saturday 2:00 PM). Note: No additional notes."
"Staten Island, West New Brighton-Silver Lake-Grymes Hill: Drop-off site at Grymes Hill Wagner College (1 Campus Rd, Staten Island, NY 10301). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Manhattan, Chelsea-Hudson Yards: Drop-off site at *LAST DAY DECEMBER 6* 8th Ave & 24th St (W 24th St. and 8th Ave., New York, NY, 1001 (Collection bins are on the northwest corner of W 24th St and 8th Ave., near subway exit)). Open Wednesday (Start Time: 9:00 AM - End Time:  2:00 PM). Note: No additional notes."
"Manhattan, Financial District-Battery Park City: Drop-off site at Battery Park City Authority Rockefeller Park (Lower level downstairs at corner of Chambers St and River Terrace). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Queens, Astoria (North)-Ditmars-Steinway: Drop-off site at Astoria Pug: 41st Street (Ditmars Boulevard and 41st Street). Open Monday (Start Time: 8:00 AM - End Time:  2:15 PM). Note: No additional notes."
"Manhattan, East Harlem (North): Drop-off site at Lydia's Magic Garden (1665 Park Avenue, Manhattan 10035 between 117th and 118th Streets). Open Tuesday - Sunday (Start Time: Tuesday 5:30 PM, Wednesday 7:00 AM, Saturday 10:00 AM, Sunday 11:00 AM - End Time:  Tuesday 7:30 PM, Wednesday 9:00 AM, Saturday 12:00 PM, Sunday 1:00 PM). Note: Bring food scraps inside the garden to place in the compost tumbler."
"Brooklyn, East New York-New Lots: Drop-off site at East New York Farms: 400 Montauk Ave Block Association Garden (956 New Lots Avenue, Brooklyn, NY 11208). Open Sunday from 11am - 3pm and Mondays from 5:30pm - 6:30pm (Start Time: Sunday from 11am - 3pm and Mondays from 5:30pm - 6:30pm - End Time:  Sunday from 11am - 3pm and Mondays from 5:30pm - 6:3. Note: No additional notes."
"Queens, Astoria (East)-Woodside (North): Drop-off site at Moore-Jackson Cemetery/Garden (51st Street between 31st and 32nd Avenue, Woodside, NY 11377). Open Saturday (Start Time: 9:00 AM - End Time:  12:00 PM). Note: No additional notes."
"Queens, Astoria (East)-Woodside (North): Drop-off site at Astoria Pug: Newtown (30-36 41st Street, Astoria, NY). Open Friday (Start Time: 11:00 AM - End Time:  4:30 PM). Note: No additional notes."
"Queens, Elmhurst: Drop-off site at Terraza 7 (40-19 Gleane Street, Elmhurst, NY, 11373). Open Sundays (Start Time: 9:30 AM - End Time:  1:30 PM). Note: No additional notes."
"Brooklyn, East New York-New Lots: Drop-off site at *TEMPORARILY CLOSED* Rockaway Avenue Community Compost Site (1149 Rockaway Avenue, Brooklyn NY, 11236). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Bronx, Bedford Park: Drop-off site at Lehman College (Gate 8: Bedford Park Blvd West & Paul Ave Bronx, NY 10468). Open Monday (Start Time: 9:00 AM - End Time:  12:00 PM). Note: No additional notes."
"Brooklyn, East New York (North): Drop-off site at East New York Farms: Poppa & Momma Jones Historical Garden (337 Van Siclen Ave, Brooklyn, NY 11207). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Brooklyn, Carroll Gardens-Cobble Hill-Gowanus-Red Hook: Drop-off site at Red Hook Community Farm (103 Otsego St, Brooklyn, NY 11231). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Brooklyn, Prospect Park: Drop-off site at Grand Army Plaza Greenmarket (Flatbush Ave & Prospect Park W (Prospect Park entrance)). Open Saturday (Start Time: 8:00 AM - End Time:  3:00 PM). Note: No additional notes."
"Brooklyn, East Flatbush-Rugby: Drop-off site at Wyckoff Farmhouse Museum (5816 Clarendon Rd, Brooklyn, NY 11203). Open Every day (Start Time: Dawn - End Time:  Dusk). Note: No additional notes."
"Staten Island, New Springville-Willowbrook-Bulls Head-Travis: Drop-off site at Staten Island Mall Greenmarket (Staten Island Mall, Marsh Ave & Ring Rd, Staten Island, NY 10314). Open Saturday (Start Time: 8:30 AM - End Time:  12:30 PM). Note: No additional notes."
"Bronx, Mount Eden-Claremont (West): Drop-off site at New Settlement- 170 Farm Stand (New Settlement Community Center 1501 Jerome Ave.). Open Wednesday (Start Time: 2:30 PM - End Time:  5:00 PM). Note: No additional notes."
"Manhattan, Financial District-Battery Park City: Drop-off site at Battery Park City Authority Headquarters (75 Battery Place). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Queens, Woodside: Drop-off site at New Roots Community Garden, Queens (Adjacent to 41-38 69th Street and Woodside Avenue). Open Tuesday, Thursday, Sunday (Start Time: Sundays: 12 pm; Tuesdays + Thursdays 6 pm - End Time:  Sunday: 1 pm; Tues/thus: 7 pm). Note: No additional notes."
"Queens, Flushing-Willets Point: Drop-off site at Queens Botanical Garden Public Food Scrap Drop-Off (Parking Garden at QBG 42-80 Crommelin Street 42-80 Crommelin Avenue, Flushing, NY 11355). Open Every day (Start Time: 8:00 AM - End Time:  5:00 PM). Note: No additional notes."
"Bronx, Melrose: Drop-off site at Rainbow Garden of Health (757 Melrose Ave Bronx, NY 10451). Open Wednesday, Thursday, Saturday (Start Time: 10:00 AM - End Time:  Wednesday 1:00 PM, Thursday 1:00 PM, Saturday 2:00 PM). Note: No additional notes."
"Brooklyn, Prospect Heights: Drop-off site at Prospect Heights Food Scrap Drop-off (Park Place & Carlton Ave). Open Thursday (Start Time: 8:00 AM - End Time:  11:00 AM). Note: No additional notes."
"Brooklyn, Greenpoint: Drop-off site at Transmitter Park Drop-Off (2 Greenpoint Ave and West Street). Open Sunday (Start Time: 11:30 AM - End Time:  1:00 PM). Note: No additional notes."
"Bronx, Norwood: Drop-off site at Norwood Farmstand (E Gun Hill Road and Dekalb Ave. (SE corner)). Open Thursday (Start Time: 9:00 AM - End Time:  2:00 PM). Note: No additional notes."
"Brooklyn, East Flatbush-Remsen Village: Drop-off site at Howard Garden (750 Howard Avenue). Open Friday (Start Time: 9:00 AM - End Time:  10:00 AM). Note: No additional notes."
"Queens, Astoria (East)-Woodside (North): Drop-off site at Astoria Pug: Steinway (38-12 30th Ave, Queens, NY 11103). Open Saturday (Start Time: 9:00 AM - End Time:  3:00 PM). Note: No additional notes."
"Manhattan, Washington Heights (North): Drop-off site at 181st Street Food Scrap Drop-off (W 181st St & Fort Washington Ave, New York, NY 10033). Open Thursday (Start Time: 8:00 AM - End Time:  12:30 PM). Note: No additional notes."
"Queens, Forest Hills: Drop-off site at Forest Hills Greenmarket (MacDonald Park: Queens Blvd and 70th Ave). Open Sunday (Start Time: 9:00 AM - End Time:  1:00 PM). Note: No additional notes."
"Queens, East Elmhurst: Drop-off site at East Elmhurst Community School (26-25 97th St, Queens, NY 11369). Open Wednesday (Start Time: 1:00 PM - End Time:  3:00 PM). Note: No additional notes."
"Brooklyn, East New York-New Lots: Drop-off site at East New York Farms: Success Community Garden (461 Williams Avenue). Open Mondays, Wednesdays, and Sundays (Start Time: Monday 10-1230  tuesday 10-3  - End Time:  ). Note: No additional notes."
"Queens, Kew Gardens: Drop-off site at Kew Gardens Food Scrap Drop-off (Metropolitan Ave & Audley St). Open Thursday (Start Time: 9:30 AM - End Time:  12:30 PM). Note: No additional notes."
"Queens, South Jamaica: Drop-off site at Paradise Garden (107-31 Inwood St, Queens, NY 11435). Open Friday (Start Time: 12:00 PM - End Time:  3:00 PM). Note: No additional notes."
"Bronx, Mott Haven-Port Morris: Drop-off site at Mott Haven Food Scrap Drop-off (541 E 139th St, Bronx, NY 10454). Open Wednesday (Start Time: 9:00 AM - End Time:  12:00 PM). Note: No additional notes."
"Manhattan, Lower East Side: Drop-off site at *LAST DAY DECEMBER 7* Corlears Hook Park (397 FDR Dr, New York, NY 10002 (Southeast corner of Cherry Street and Jackson Street)). Open Thursday (Start Time: 9:00 AM - End Time:  2:00 PM). Note: No additional notes."
"Brooklyn, Crown Heights (South): Drop-off site at Crown Heights Farmstand (Nostrand Ave & Crown St). Open Friday (Start Time: 9:00 AM - End Time:  2:00 PM). Note: No meat, bones, or diary"
"Staten Island, West New Brighton-Silver Lake-Grymes Hill: Drop-off site at Olivet Heavenly Harvest (97 Myrtle Avenue, Staten Island, NY). Open Saturday (Start Time: 10:00 AM - End Time:  2:00 PM). Note: No additional notes."
"Manhattan, Hell's Kitchen: Drop-off site at Hudson River Park Pier 96 Boathouse at W 55 St (Park Pier 96 Boathouse at W 55 St). Open Every day (Start Time: 7:00 AM - End Time:  7:00 PM). Note: No additional notes."
"Staten Island, St. George-New Brighton: Drop-off site at H.E.A.L.T.H for Youths Skyline Community Garden (1 Clyde Place). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Brooklyn, Windsor Terrace-South Slope: Drop-off site at Prospect Farm (1194 Prospect Ave, Brooklyn, NY 11218). Open Wednesday and Saturday (Start Time: Wednesday 5:00 PM, Saturday 11:00 AM - End Time:  Wednesday 6:00 PM, Saturday 12:00 PM). Note: No additional notes."
"Manhattan, Chinatown-Two Bridges: Drop-off site at East Broadway & Rutgers Street (East side of Rutgers St b/w East Broadway & Canal St, on the west side of Straus Sq). Open Thursday (Start Time: 9:00 AM - End Time:  2:00 PM). Note: No additional notes."
"Manhattan, East Harlem (South): Drop-off site at Maggie's Magic Garden (1574 Lexington Ave, New York, NY 10029). Open Every day (Start Time: Dawn - End Time:  Dusk). Note: No additional notes."
"Queens, Long Island City-Hunters Point: Drop-off site at Smiling Hogshead Ranch (Pearson Pl & Skillman Ave, Queens, NY 11101). Open Every day (Start Time: Dawn - End Time:  Dusk). Note: No additional notes."
"Queens, Woodside: Drop-off site at Rusty Wheelbarrow Farm (72-02 Woodside Ave, Woodside, NY 11377). Open Saturday (Start Time: 10:30 AM - End Time:  1:00 PM). Note: No additional notes."
"Brooklyn, East New York (North): Drop-off site at East New York Farms: Ashford Learning Garden (341 Ashford St, Brooklyn, NY 11207). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Bronx, Morrisania: Drop-off site at Morrisania Farmstand (McKinley Square at 169th St & Boston Rd). Open Wednesday (Start Time: 10:00 AM - End Time:  1:00 PM). Note: No additional notes."
"Brooklyn, Crown Heights (North): Drop-off site at Walt L Shamel Community Garden (1097 Dean St, Brooklyn, NY 11216). Open Saturday and Sunday (Start Time: 12:00 PM - End Time:  2:00 PM). Note: No additional notes."
"Manhattan, West Village: Drop-off site at *LAST DAY DECEMBER 6* Christopher Park (West 4th Street b/w Christopher St and Grove St., west side of Christopher Park). Open Wednesday (Start Time: 9:00 AM - End Time:  2:00 PM). Note: No additional notes."
"Queens, Springfield Gardens (South)-Brookville: Drop-off site at Garden of Resilience (179-18 145th Dr, Jamaica, NY 11434). Open Saturday (Start Time: 9:00 AM - End Time:  1:00 PM). Note: No additional notes."
"Bronx, Concourse-Concourse Village: Drop-off site at BronxWorks Carolyn McLaughlin Community Center (1130 Grand Concourse). Open Thursday (Start Time: 10:00 AM - End Time:  1:00 PM). Note: No additional notes."
"Manhattan, Financial District-Battery Park City: Drop-off site at Battery Park City North End Dog Run (Battery Park City North End Dog Run). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Brooklyn, Bay Ridge: Drop-off site at Bay Ridge Greenmarket (3rd Ave & 95th Street). Open Saturday (Start Time: 8:00 AM - End Time:  12:30 PM). Note: No additional notes."
"Manhattan, Harlem (North): Drop-off site at 134th Street Farm (118 W 134th St). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Bronx, Bedford Park: Drop-off site at Meg?s Community Garden at The James Baldwin Outdoor Learning Center Farmer?s Mark (100 W Mosholu Pkwy S, The Bronx, NY 10468). Open Saturday (Start Time: 10:00 AM - End Time:  3:00 PM). Note: Site entrance is on the Goulden Ave side of campus"
"Manhattan, Morningside Heights: Drop-off site at Columbia Sunday Greenmarket (Broadway between 114th St. and 115th St.). Open Sunday (Start Time: 8:00 AM - End Time:  12:00 PM). Note: No additional notes."
"Manhattan, SoHo-Little Italy-Hudson Square: Drop-off site at *LAST DAY DECEMBER 6* 6th Ave & Spring St (6th Avenue & Spring Street -NE Corner). Open Wednesday (Start Time: 9:00 AM - End Time:  2:00 PM). Note: No additional notes."
"Bronx, Morris Park: Drop-off site at Albert Einstein College of Medicine (AECOM) Garden Club (Near 1975 Eastchester Road). Open Wednesday (Start Time: 4:00 PM - End Time:  5:00 PM). Note: No additional notes."
"Brooklyn, East Flatbush-Erasmus: Drop-off site at Rogers / Tilden / Veronica Place Garden (2601 - 2603 Tilden Avenue, Brooklyn 11226). Open Saturday (Start Time: 10:00 AM - End Time:  12:00 PM). Note: No additional notes."
"Brooklyn, Carroll Gardens-Cobble Hill-Gowanus-Red Hook: Drop-off site at Carroll Gardens Greenmarket (Smith St and 1st Pl). Open Sunday (Start Time: 8:00 AM - End Time:  12:00 PM). Note: No additional notes."
"Bronx, Longwood: Drop-off site at Kelly Street Garden (924 Kelly St, The Bronx, NY 10459). Open Saturday (Start Time: 10:00 AM - End Time:  2:00 PM). Note: No additional notes."
"Brooklyn, Carroll Gardens-Cobble Hill-Gowanus-Red Hook: Drop-off site at Big Reuse Warehouse (1 12th St, Brooklyn NY 11215). Open Every Day (Start Time: 10:00 AM - End Time:  6:00 PM). Note: No additional notes."
"Bronx, Kingsbridge-Marble Hill: Drop-off site at Spuyten Duyvil PreSchool (3041 Kingsbridge Avenue). Open Friday (Start Time: 8:00 AM - End Time:  12:00 PM). Note: Remove all plastic, stickers and zip ties before dropping off food scraps"
"Bronx, West Farms: Drop-off site at Drew Gardens (1070 East Tremont Avenue. between Bronx Street and, Boston Rd, The Bronx, NY 10460). Open Monday, Wednesday, Friday (Start Time: 4:00 PM - End Time:  7:00 PM). Note: No additional notes."
"Manhattan, Financial District-Battery Park City: Drop-off site at Battery Park City West Thames Park (Liberty Court, 200 Rector Pl, New York, NY 10280). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
"Bronx, University Heights (South)-Morris Heights: Drop-off site at Francis Martin Library (2150 University Avenue Bronx, NY 10453). Open Wednesday (Start Time: 12:00 PM - End Time:  1:00 PM). Note: No additional notes."
"Brooklyn, Bushwick (East): Drop-off site at Moffat Street Community Garden (9 Moffat St, Brooklyn, NY 11207). Open Saturday (Start Time: 10:30 AM - End Time:  12:30 PM). Note: No additional notes."
"Brooklyn, Windsor Terrace-South Slope: Drop-off site at East 4th Street Community Garden (173 E 4th St, Brooklyn, NY 11218). Open Wednesday and Saturday (Start Time: Wednesday 4:30 PM, Saturday 9:00 AM, Sunday 10:00 AM - End Time:  Wednesday 6:30 PM, Saturday 1:00 PM, Sunday 12:00 PM). Note: No meat, bones, or dairy."
"Brooklyn, Bushwick (West): Drop-off site at EL Garden (120 Jefferson St, Brooklyn, NY 11206). Open 24/7 (Start Time: 24/7 - End Time:  24/7). Note: No additional notes."
